Name,AltName,OrigName,State,County1,County2,County3,OrigCounty,Established,Discontinued,Continuous,StampIndex,ID,Coordinates,Duration,GNIS.Match,GNIS.Name,GNIS.County,GNIS.State,GNIS.FEATURE_ID,GNIS.Feature.Class,GNIS.OrigName,GNIS.OrigCounty,GNIS.Latitude,GNIS.Longitude,GNIS.ELEV_IN_M,GNIS.MatchScore,Latitude,Longitude
STERLING CITY,,STERLING CITY,TX,STERLING,,,Sterling,1899,,TRUE,0,160163,TRUE,,TRUE,STERLING CITY,STERLING,TX,2731410,Post Office,Sterling City Post Office,Sterling,31.83716,-100.988,698,1,31.83716,-100.988
STERNE,,STERNE,TX,NACOGDOCHES,,,Nacogdoches,1886,1897,TRUE,6,160165,FALSE,11,FALSE,,,,,,,,,,,,,
STERRETT,,STERRETT,TX,ELLIS,,,Ellis,1890,1929,TRUE,3,160169,TRUE,39,TRUE,STERRETT,ELLIS,TX,1379112,Populated Place,Sterrett,Ellis,32.47403,-96.83139,191,1,32.47403,-96.83139
STEVENS,,STEVENS,TX,RUSK,,,Rusk,1880,1906,TRUE,4,160178,FALSE,26,FALSE,,,,,,,,,,,,,
STEVENS,,STEVENS,TX,SHERMAN,,,Sherman,1929,1943,TRUE,2,160179,TRUE,14,TRUE,STEVENS,SHERMAN,TX,1380607,Populated Place,Stevens,Sherman,36.41892,-101.9252,1078,1,36.41892,-101.9252
STEVENSON,,STEVENSON,TX,VAN ZANDT,,,Van Zandt,1881,1881,TRUE,9,160184,FALSE,0,FALSE,,,,,,,,,,,,,
STEWARD'S CREEK,STEWARDS CREEK,STEWARD'S CREEK,TX,DENTON,,,Denton,1877,1886,TRUE,6,160191,TRUE,9,TRUE,STEWARTS CREEK,DENTON,TX,2003914,School,Stewarts Creek Elementary School,Denton,33.09792,-96.89881,175,0.8666667,33.09792,-96.89881
STEWARD'S MILL,STEWARDS MILL,STEWARD'S MILL,TX,FREESTONE,,,Freestone,1872,1914,TRUE,4,160192,TRUE,42,TRUE,STEWARDS MILL,FREESTONE,TX,1379113,Populated Place,Stewards Mill,Freestone,31.8235,-96.20164,117,1,31.8235,-96.20164
STEWART,,STEWART,TX,COTTLE,,,Cottle,1925,1931,TRUE,2,160196,TRUE,6,TRUE,STEWART,COTTLE,TX,1379875,Populated Place,Stewart,Cottle,33.9323,-100.1476,516,1,33.9323,-100.1476
STEWART,,STEWART,TX,RUSK,,,Rusk,1896,1907,TRUE,5,160197,TRUE,11,TRUE,STEWART,RUSK,TX,1380608,Populated Place,Stewart,Rusk,32.29766,-94.64799,138,1,32.29766,-94.64799
STEWARTON,,STEWARTON,TX,JACK,,,Jack,1908,1909,TRUE,6,160205,FALSE,1,FALSE,,,,,,,,,,,,,
STEWART'S CREEK,STEWARTS CREEK,STEWART'S CREEK,TX,DENTON,,,Denton,1859,1867,TRUE,7,160207,TRUE,8,TRUE,STEWARTS CREEK,DENTON,TX,2003914,School,Stewarts Creek Elementary School,Denton,33.09792,-96.89881,175,1,33.09792,-96.89881
STEWARTSVILLE,,STEWARTSVILLE,TX,DENTON,,,Denton,1847,1847,TRUE,9,160210,FALSE,0,FALSE,,,,,,,,,,,,,
STICKLEY,,STICKLEY,TX,HEMPHILL,,,Hemphill,1902,1903,TRUE,6,160214,FALSE,1,FALSE,,,,,,,,,,,,,
STIEREN,,STIEREN,TX,GONZALES,,,Gonzales,1903,1903,TRUE,7,160221,FALSE,0,FALSE,,,,,,,,,,,,,
STIFF,,STIFF,TX,COLLIN,,,Collin,1886,1886,TRUE,8,160222,FALSE,0,FALSE,,,,,,,,,,,,,
STILES,,STILES,TX,REAGAN,,,Reagan,1894,1938,TRUE,2,160224,TRUE,44,TRUE,STILES,REAGAN,TX,1380609,Populated Place,Stiles,Reagan,31.40681,-101.5662,777,1,31.40681,-101.5662
STILL'S CREEK,STILLS CREEK,STILL'S CREEK,TX,ANDERSON,,,Anderson,1857,1858,TRUE,8,160225,FALSE,1,FALSE,,,,,,,,,,,,,
STILLWATER,,STILLWATER,TX,HENDERSON,,,Henderson,1873,1880,TRUE,6,160229,FALSE,7,FALSE,,,,,,,,,,,,,
STILLWATER,,STILLWATER,TX,LIPSCOMB,,,Lipscomb,1903,1911,TRUE,4,160230,FALSE,8,FALSE,,,,,,,,,,,,,
STILSON,,STILSON,TX,LIBERTY,,,Liberty,1898,1925,TRUE,3,160238,TRUE,27,TRUE,STILSON,LIBERTY,TX,1379115,Populated Place,Stilson,Liberty,30.01883,-94.91881,21,1,30.01883,-94.91881
STILWELL,,STILWELL,TX,CRANE,,,Crane,1912,1913,TRUE,6,160242,FALSE,1,FALSE,,,,,,,,,,,,,
STINNETT,,STINNETT,TX,HUTCHINSON,,,Hutchinson,1926,,TRUE,0,160246,TRUE,,TRUE,STINNETT,HUTCHINSON,TX,2731103,Post Office,Stinnett Post Office,Hutchinson,35.82832,-101.4427,972,1,35.82832,-101.4427
STINSON,,STINSON,TX,HUNT,,,Hunt,1886,1886,TRUE,8,160247,FALSE,0,FALSE,,,,,,,,,,,,,
STITH,,STITH,TX,JONES,,,Jones,1901,1913,TRUE,4,160256,TRUE,12,TRUE,STITH,JONES,TX,1379116,Populated Place,Stith,Jones,32.54651,-99.94426,549,1,32.54651,-99.94426
STOCKARD,,STOCKARD,TX,HENDERSON,,,Henderson,1899,1921,TRUE,3,160267,TRUE,22,TRUE,STOCKARD,HENDERSON,TX,1379117,Populated Place,Stockard,Henderson,32.27959,-95.95858,132,1,32.27959,-95.95858
STOCKDALE,,STOCKDALE,TX,WILSON,,,Wilson,1871,,TRUE,0,160269,TRUE,,TRUE,STOCKDALE,WILSON,TX,2731957,Post Office,Stockdale Post Office,Wilson,29.23193,-97.95756,136,1,29.23193,-97.95756
STOCKMAN,,STOCKMAN,TX,SHELBY,,,Shelby,1899,1954,TRUE,1,160275,TRUE,55,TRUE,STOCKMAN,SHELBY,TX,1380610,Populated Place,Stockman,Shelby,31.77934,-94.40659,102,1,31.77934,-94.40659
STOKER,,STOKER,TX,NACOGDOCHES,,,Nacogdoches,1899,1905,TRUE,5,160295,FALSE,6,FALSE,,,,,,,,,,,,,
STONE,,STONE,TX,WASHINGTON,,,Washington,1896,1907,TRUE,5,160303,FALSE,11,FALSE,,,,,,,,,,,,,
STONE CITY,,STONE CITY,TX,BRAZOS,,,Brazos,1892,1919,TRUE,4,160311,TRUE,27,TRUE,STONE CITY,BRAZOS,TX,1380612,Populated Place,Stone City,Brazos,30.6302,-96.54191,73,1,30.6302,-96.54191
STONE POINT,,STONE POINT,TX,VAN ZANDT,,,Van Zandt,1879,1928,TRUE,3,160316,FALSE,49,FALSE,,,,,,,,,,,,,
STONEBURG,,STONEBURG,TX,MONTAGUE,,,Montague,1893,1954,TRUE,1,160320,TRUE,61,TRUE,STONEBURG,MONTAGUE,TX,1369240,Populated Place,Stoneburg,Montague,33.67121,-97.90531,286,1,33.67121,-97.90531
STONEHAM,,STONEHAM,TX,GRIMES,,,Grimes,1885,1957,TRUE,1,160321,TRUE,72,TRUE,STONEHAM,GRIMES,TX,1379118,Populated Place,Stoneham,Grimes,30.34187,-95.91245,117,1,30.34187,-95.91245
STONE'S MILL,STONES MILL,STONE'S MILL,TX,PANOLA,,,Panola,1886,1900,TRUE,5,160331,FALSE,14,FALSE,,,,,,,,,,,,,
STONEWALL,,STONEWALL,TX,FREESTONE,,,Freestone,1871,1871,TRUE,8,160336,FALSE,0,FALSE,,,,,,,,,,,,,
STONEWALL,,STONEWALL,TX,GILLESPIE,,,Gillespie,1875,,TRUE,0,160337,TRUE,,TRUE,STONEWALL,GILLESPIE,TX,2732116,Post Office,Stonewall Post Office,Gillespie,30.23622,-98.66378,446,1,30.23622,-98.66378
STONY,,STONY,TX,DENTON,,,Denton,1879,1918,TRUE,4,160342,TRUE,39,TRUE,STONY,DENTON,TX,1379120,Populated Place,Stony,Denton,33.22429,-97.35252,239,1,33.22429,-97.35252
STOP,,STOP,TX,SAN AUGUSTINE,,,San Augustine,1901,1903,TRUE,6,160350,TRUE,2,TRUE,STOP,SAN AUGUSTINE,TX,1381456,Populated Place,Stop,San Augustine,31.59018,-94.11158,112,1,31.59018,-94.11158
STORMVILLE,,STORMVILLE,TX,WOOD,,,Wood,1878,1905,TRUE,5,160357,TRUE,27,TRUE,STORMVILLE,WOOD,TX,1347979,Church,Stormville Church,Wood,32.89096,-95.48912,146,,32.89096,-95.48912
STORRS,,STORRS,TX,LIMESTONE,,,Limestone,1898,1906,TRUE,5,160359,FALSE,8,FALSE,,,,,,,,,,,,,
STOUT,,STOUT,TX,WOOD,,,Wood,1884,1904,TRUE,5,160372,TRUE,20,TRUE,STOUT,WOOD,TX,1380930,Populated Place,Stout,Wood,32.87207,-95.29661,140,1,32.87207,-95.29661
STOVALL,,STOVALL,TX,JOHNSON,,,Johnson,1884,1891,TRUE,6,160375,FALSE,7,FALSE,,,,,,,,,,,,,
STOVER,,STOVER,TX,TERRELL,,,Terrell,1913,1914,TRUE,6,160378,FALSE,1,FALSE,,,,,,,,,,,,,
STOVER'S CROSS ROADS,STOVERS CROSS ROADS,STOVER'S CROSS ROADS,TX,KAUFMAN,,,Kaufman,1860,1870,TRUE,7,160379,FALSE,10,FALSE,,,,,,,,,,,,,
STOVERVILLE,,STOVERVILLE,TX,DENTON,,,Denton,1890,1891,TRUE,7,160380,FALSE,1,FALSE,,,,,,,,,,,,,
STOWELL,,STOWELL,TX,CHAMBERS,,,Chambers,1900,,TRUE,0,160386,TRUE,,TRUE,STOWELL,CHAMBERS,TX,2731357,Post Office,Stowell Post Office,Chambers,29.7876,-94.38361,6,1,29.7876,-94.38361
STRADDLE,,STRADDLE,TX,CHAMBERS,,,Chambers,1880,1881,TRUE,8,160391,FALSE,1,FALSE,,,,,,,,,,,,,
STRANGER,,STRANGER,TX,FALLS,,,Falls,1879,1907,TRUE,5,160403,TRUE,28,TRUE,STRANGER,FALLS,TX,1380613,Populated Place,Stranger,Falls,31.32684,-96.72443,161,1,31.32684,-96.72443
STRATFORD,,STRATFORD,TX,SHERMAN,,,Sherman,1901,,TRUE,0,160412,TRUE,,TRUE,STRATFORD,SHERMAN,TX,2732243,Post Office,Stratford Post Office,Sherman,36.33533,-102.0721,1125,1,36.33533,-102.0721
STRATTON,,STRATTON,TX,BRAZORIA,,,Brazoria,1880,1882,TRUE,7,160417,FALSE,2,FALSE,,,,,,,,,,,,,
STRATTON,,STRATTON,TX,DEWITT,,,Dewitt,1887,1905,TRUE,5,160418,TRUE,18,TRUE,STRATTON,DEWITT,TX,1380614,Populated Place,Stratton,DeWitt,29.15164,-97.15027,87,1,29.15164,-97.15027
STRAWBERRY,,STRAWBERRY,TX,SMITH,,,Smith,1898,1899,TRUE,7,160430,TRUE,1,TRUE,STRAWBERRY,SMITH,TX,1329695,Populated Place,Strawberry,Smith,32.22543,-95.05772,151,1,32.22543,-95.05772
STRAWN,,STRAWN,TX,PALO PINTO,,,Palo Pinto,1880,,TRUE,0,160438,TRUE,,TRUE,STRAWN,PALO PINTO,TX,2731853,Post Office,Strawn Post Office,Palo Pinto,32.55247,-98.49649,304,1,32.55247,-98.49649
STRAW'S MILL,STRAWS MILL,STRAW'S MILL,TX,CORYELL,,,Coryell,1886,1908,TRUE,5,160440,FALSE,22,FALSE,,,,,,,,,,,,,
STREETER,,STREETER,TX,MASON,,,Mason,1890,1966,TRUE,1,160445,TRUE,76,TRUE,STREETER,MASON,TX,1380615,Populated Place,Streeter,Mason,30.7649,-99.37645,516,1,30.7649,-99.37645
STREETMAN,,STREETMAN,TX,FREESTONE,,,Freestone,1907,,TRUE,0,160446,TRUE,,TRUE,STREETMAN,FREESTONE,TX,2732296,Post Office,Streetman Post Office,Freestone,31.87769,-96.3243,114,1,31.87769,-96.3243
STRICKLING,,STRICKLING,TX,BURNET,,,Burnet,1871,1895,TRUE,6,160453,TRUE,24,TRUE,STRICKLING,BURNET,TX,1369282,Cemetery,Strickling Cemetery,Burnet,30.84378,-98.09561,354,1,30.84378,-98.09561
STRICKLING'S,STRICKLINGS,STRICKLING'S,TX,BURNET,,,Burnet,1857,1862,TRUE,7,160454,TRUE,5,TRUE,STRICKLING,BURNET,TX,1369282,Cemetery,Strickling Cemetery,Burnet,30.84378,-98.09561,354,0.8333333,30.84378,-98.09561
STRING,,STRING,TX,BELL,,,Bell,1901,1904,TRUE,6,160455,FALSE,3,FALSE,,,,,,,,,,,,,
STRING PRAIRIE,,STRING PRAIRIE,TX,LEE,,,Lee,1849,1853,TRUE,7,160456,TRUE,4,TRUE,STRING PRAIRIE,LEE,TX,1361137,Populated Place,String Prairie,Lee,30.4191,-97.01165,139,1,30.4191,-97.01165
STRING PRAIRIE,,STRING PRAIRIE,TX,BASTROP,,,Bastrop,1886,1929,TRUE,3,160457,TRUE,43,TRUE,STRING PRAIRIE,BASTROP,TX,1369285,Populated Place,String Prairie,Bastrop,29.88578,-97.34694,154,1,29.88578,-97.34694
STRINGTOWN,,STRINGTOWN,TX,HAYS,,,Hays,1872,1883,TRUE,7,160460,FALSE,11,FALSE,,,,,,,,,,,,,
STRIP,,STRIP,TX,HALE,,,Hale,1904,1910,TRUE,4,160462,TRUE,6,TRUE,STRIP,HALE,TX,1369288,Cemetery,Strip Cemetery,Hale,33.85512,-101.7731,1017,1,33.85512,-101.7731
STROBEL,,STROBEL,TX,HAMILTON,,,Hamilton,1900,1902,TRUE,6,160463,FALSE,2,FALSE,,,,,,,,,,,,,
STROMAN,,STROMAN,TX,GONZALES,,,Gonzales,1894,1896,TRUE,7,160466,TRUE,2,TRUE,STROMAN,GONZALES,TX,1330277,Populated Place,Stroman,Gonzales,29.41524,-97.63722,120,1,29.41524,-97.63722
STROUD,,STROUD,TX,HARDEMAN,,,Hardeman,1902,1903,TRUE,6,160479,FALSE,1,FALSE,,,,,,,,,,,,,
STRYKER,,STRYKER,TX,POLK,,,Polk,1885,1913,TRUE,4,160481,TRUE,28,TRUE,STRYKER,POLK,TX,1380382,Populated Place,Stryker,Polk,31.0113,-94.74354,64,1,31.0113,-94.74354
STUART,,STUART,TX,FALLS,,,Falls,1884,1884,TRUE,9,160487,FALSE,0,FALSE,,,,,,,,,,,,,
STUBBLEFIELD,,STUBBLEFIELD,TX,JOHNSON,,,Johnson,1877,1900,TRUE,5,160492,FALSE,23,FALSE,,,,,,,,,,,,,
STUBBS,,STUBBS,TX,KAUFMAN,,,Kaufman,1883,1907,TRUE,5,160494,TRUE,24,TRUE,STUBBS,KAUFMAN,TX,1379126,Populated Place,Stubbs,Kaufman,32.40875,-96.28776,119,1,32.40875,-96.28776
STUDY BUTTE,,STUDY BUTTE,TX,BREWSTER,,,Brewster,1917,1944,TRUE,2,160498,TRUE,27,TRUE,STUDY BUTTE,BREWSTER,TX,2034876,Populated Place,Study Butte,Brewster,29.31825,-103.5307,775,1,29.31825,-103.5307
STUEBNER,,STUEBNER,TX,HARRIS,,,Harris,1885,1911,TRUE,4,160499,FALSE,26,FALSE,,,,,,,,,,,,,
STUMP,,STUMP,TX,HENDERSON,,,Henderson,1892,1892,TRUE,8,160503,FALSE,0,FALSE,,,,,,,,,,,,,
STYX,,STYX,TX,KAUFMAN,,,Kaufman,1899,1908,TRUE,5,160518,TRUE,9,TRUE,STYX,KAUFMAN,TX,1379128,Populated Place,Styx,Kaufman,32.3632,-96.32804,114,1,32.3632,-96.32804
SUBLETT,,SUBLETT,TX,TARRANT,,,Tarrant,1892,1901,TRUE,5,160521,TRUE,9,TRUE,SUBLETT,TARRANT,TX,1379129,Populated Place,Sublett,Tarrant,32.64486,-97.13334,196,1,32.64486,-97.13334
SUBLIME,,SUBLIME,TX,LAVACA,,,Lavaca,1875,,TRUE,0,160524,TRUE,,TRUE,SUBLIME,LAVACA,TX,1348026,Populated Place,Sublime,Lavaca,29.47885,-96.79748,69,1,29.47885,-96.79748
SUDAN,,SUDAN,TX,LAMB,,,Lamb,1917,,TRUE,0,160533,TRUE,,TRUE,SUDAN,LAMB,TX,2731987,Post Office,Sudan Post Office,Lamb,34.06652,-102.5236,1145,1,34.06652,-102.5236
SUE,,SUE,TX,ATASCOSA,,,Atascosa,1896,1915,TRUE,4,160535,TRUE,19,TRUE,SUE,ATASCOSA,TX,1369312,Locale,Sue,Atascosa,29.05136,-98.67197,160,1,29.05136,-98.67197
SUEZ,,SUEZ,TX,COMANCHE,,,Comanche,1903,1907,TRUE,6,160537,FALSE,4,FALSE,,,,,,,,,,,,,
SUGAR HILL,,SUGAR HILL,TX,PANOLA,,,Panola,1850,1904,TRUE,5,160547,TRUE,54,TRUE,SUGAR HILL,PANOLA,TX,1348033,Cemetery,Sugar Hill Cemetery,Panola,32.21321,-94.55937,111,1,32.21321,-94.55937
SUGAR LAND,,SUGAR LAND,TX,FORT BEND,,,Fort Bend,1858,,TRUE,0,160548,TRUE,,TRUE,SUGAR LAND,FORT BEND,TX,2732306,Post Office,Sugar Land Post Office,Fort Bend,29.61706,-95.63622,23,1,29.61706,-95.63622
SUGAR LAND,,SUGAR LAND,TX,MATAGORDA,,,Matagorda,1849,1853,TRUE,7,160549,FALSE,4,FALSE,,,,,,,,,,,,,
SUGAR LOAF,,SUGAR LOAF,TX,CORYELL,,,Coryell,1874,1899,TRUE,6,160551,FALSE,25,FALSE,,,,,,,,,,,,,
SULLIVAN,,SULLIVAN,TX,GUADALUPE,,,Guadalupe,1899,1910,TRUE,4,160574,FALSE,11,FALSE,,,,,,,,,,,,,
SULLIVAN,,SULLIVAN,TX,JOHNSON,,,Johnson,1894,1897,TRUE,5,160575,FALSE,3,FALSE,,,,,,,,,,,,,
SULLIVAN CITY,,SULLIVAN CITY,TX,HIDALGO,,,Hidalgo,1935,,TRUE,0,160579,TRUE,,TRUE,SULLIVAN CITY,HIDALGO,TX,2732209,Post Office,Sullivan City Post Office,Hidalgo,26.27333,-98.55928,60,1,26.27333,-98.55928
SULLIVAN'S BLUFF,SULLIVANS BLUFF,SULLIVAN'S BLUFF,TX,HOUSTON,,,Houston,1872,1875,TRUE,8,160580,FALSE,3,FALSE,,,,,,,,,,,,,
SULPHUR BLUFF,,SULPHUR BLUFF,TX,HOPKINS,,,Hopkins,1849,,TRUE,0,160591,TRUE,,TRUE,SULPHUR BLUFF,HOPKINS,TX,2732012,Post Office,Sulphur Bluff Post Office,Hopkins,33.3325,-95.3948,140,1,33.3325,-95.3948
SULPHUR SPRINGS,,SULPHUR SPRINGS,TX,CHEROKEE,,,Cherokee,1849,1869,TRUE,5,160595,FALSE,20,FALSE,,,,,,,,,,,,,
SULPHUR SPRINGS,,SULPHUR SPRINGS,TX,HOPKINS,,,Hopkins,1871,,TRUE,0,160596,TRUE,,TRUE,SULPHUR SPRINGS,HOPKINS,TX,2731333,Post Office,Sulphur Springs Post Office,Hopkins,33.13991,-95.60053,152,1,33.13991,-95.60053
SULPHUR STATION,SULPHUR,SULPHUR STATION,TX,BOWIE,,,Bowie,1874,1899,TRUE,6,160601,TRUE,25,TRUE,SULPHUR STATION,BOWIE,TX,1384147,Populated Place,Sulphur Station,Bowie,33.31291,-94.05574,72,1,33.31291,-94.05574
SULPHURIA,,SULPHURIA,TX,CULBERSON,,,Culberson,1920,1921,TRUE,5,160604,FALSE,1,FALSE,,,,,,,,,,,,,
SUMMER GROVE,,SUMMER GROVE,TX,RUSK,,,Rusk,1855,1855,TRUE,8,160616,FALSE,0,FALSE,,,,,,,,,,,,,
SUMMER GROVE,,SUMMER GROVE,TX,SMITH,,,Smith,1848,1857,TRUE,8,160617,FALSE,9,FALSE,,,,,,,,,,,,,
SUMMERFIELD,,SUMMERFIELD,TX,CASTRO,,,Castro,1907,1973,TRUE,1,160623,TRUE,66,TRUE,SUMMERFIELD,CASTRO,TX,1380625,Populated Place,Summerfield,Castro,34.73812,-102.5072,1201,1,34.73812,-102.5072
SUMMERFIELD,,SUMMERFIELD,TX,CHEROKEE,,,Cherokee,1897,1905,TRUE,3,160624,TRUE,8,TRUE,SUMMERFIELD,CHEROKEE,TX,1342512,Populated Place,Summerfield,Cherokee,31.98072,-95.09383,144,1,31.98072,-95.09383
SUMMERS' MILLS,SUMMERS MILLS,SUMMERS' MILLS,TX,BELL,,,Bell,1881,1903,TRUE,5,160630,TRUE,22,TRUE,SUMMERS MILL,BELL,TX,1380571,Populated Place,Summers Mill,Bell,30.96991,-97.43167,142,0.8571429,30.96991,-97.43167
SUMMERVILLE,,SUMMERVILLE,TX,TRAVIS,,,Travis,1875,1877,TRUE,8,160632,FALSE,2,FALSE,,,,,,,,,,,,,
SUMMIT,,SUMMIT,TX,GRAYSON,,,Grayson,1873,1876,TRUE,7,160640,TRUE,3,TRUE,SUMMIT,GRAYSON,TX,1359742,Populated Place,Summit,Grayson,33.50872,-96.61221,256,1,33.50872,-96.61221
SUMMIT,,SUMMIT,TX,TYLER,,,Tyler,1888,1895,TRUE,6,160641,FALSE,7,FALSE,,,,,,,,,,,,,
